molecule_chembl_id;canonical_smiles;standard_value;clase;Molecule;num_atoms;heavy_atoms;molecular_weight;log_p
CHEMBL3287799;COc1cc(Nc2ncccc2C(=O)NCc2cn(Cc3cccc(Oc4ccccc4)c3)nn2)cc(OC)c1;2780.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937c270>;68;40;536.2172033760007;5.204500000000003
CHEMBL417869;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NCc1cccc([N+](=O)[O-])c1)CC2;2800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937c350>;64;36;508.16680761600077;5.146800000000005
CHEMBL284940;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NCc1ccc([N+](=O)[O-])cc1)CC2;2800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937c430>;64;36;508.16680761600077;5.146800000000004
CHEMBL3393100;COc1ccc(/C=C/C(=O)c2ccccc2-c2cc(OC)c(OC)c(OC)c2)cc1O;2800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937c510>;55;31;420.1572884880006;4.989700000000005
CHEMBL2313457;COc1cc(C(=O)c2c(C3CCC3)[nH]c3ccccc23)cc(OC)c1OC;2800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937c5f0>;50;27;365.1627082160006;4.692200000000003
CHEMBL576300;COc1ccc(C2CC2c2cc(OC)c(OC)c(OC)c2)cc1N;2800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937c6d0>;47;24;329.1627082160007;3.574300000000002
CHEMBL5176228;COc1cc(N(Cc2c(C)noc2C)C(=O)CSc2nc3ccccc3s2)cc(OC)c1OC;2870.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937c7b0>;59;34;499.1235629000007;5.252440000000005
CHEMBL20684;COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1;2880.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937c890>;43;26;371.0939770240005;3.340200000000001
CHEMBL3797389;COc1ccc(/C=C/C(=O)/C=C/c2ccc(OCc3cn(CCOc4cc(=O)oc5ccccc45)nn3)c(OC)c2)cc1OC;2880.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937c970>;76;45;609.2111149520009;5.364000000000004
CHEMBL389169;COC(=O)c1[nH]c2ccccc2c1Sc1cc(OC)c(OC)c(OC)c1;2900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937ca50>;45;26;373.09839370800046;4.1315000000000035
CHEMBL373244;CCOC(=O)c1[nH]c2ccccc2c1Sc1cccc(OC)c1;2900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937cb30>;40;23;327.09291440400045;4.504400000000004
CHEMBL287508;COc1ccc(-c2csc3c2-n2cccc2C3=O)cc1O;2900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937cc10>;32;21;297.0459642120003;3.4644000000000026
CHEMBL202029;CCOC(=O)c1[nH]c2ccccc2c1Sc1cc(OC)c(OC)c(OC)c1;2900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937ccf0>;48;27;387.1140437720005;4.521600000000004
CHEMBL4878739;CN(c1ccc(OC(F)(F)F)cc1)c1nc(Cl)nc2cnn(C)c12;2900.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937cdd0>;35;24;357.06042231200036;3.683200000000002
CHEMBL4762159;COc1cc(C2=NNC(c3ccc(Cl)cc3)C2)ccc1OCc1nnn[nH]1;2940.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937ceb0>;44;27;384.1101514640006;2.8793999999999995
CHEMBL3262274;O=C1OCC2=C1C(c1ccc(-c3ccc(-c4ccc(OC(F)(F)F)cc4)cc3)cc1)c1c(ccc3cn[nH]c13)N2;2950.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937cf90>;60;40;539.1456761600006;7.163800000000004
CHEMBL3329876;COc1cccc(NC(=O)N2CCC(c3nc(-c4ccc(C)cc4)no3)CC2)c1;3000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d070>;53;29;392.18484062800064;4.465120000000003
CHEMBL375206;COc1cc(-c2nncn2-c2ccc3c(ccn3C)c2)cc(OC)c1OC;3000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d150>;47;27;364.15354050000053;3.451800000000002
CHEMBL287357;COc1cc(C(=O)N[C@H]2CCc3cc(OC)c(OC)c(OC)c3-c3ccc(SC)c(=O)cc32)cc(OC)c1OC;3000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d230>;73;40;567.1926880160008;4.904600000000005
CHEMBL309263;COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1O;3000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d310>;38;24;330.0739527880004;2.5940000000000016
CHEMBL4287959;COc1cc(C(=O)c2c[nH]c3c(-c4ccoc4)cccc23)cc(OC)c1OC;3000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d3f0>;47;28;377.1263227080005;4.684700000000003
CHEMBL2313488;COc1cc(Cc2c(-c3cc[nH]c3)[nH]c3ccccc23)cc(OC)c1OC;3000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d4d0>;49;27;362.16304256400053;4.779600000000004
CHEMBL422246;COc1cc(/C=C\c2ccc(Cl)c(N)c2)cc(OC)c1OC;3019.95;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d5b0>;40;22;319.09752111600045;4.118400000000003
CHEMBL324796;COc1ncc(/C=C\c2cc(OC)c(OC)c(OC)c2)cn1;3019.95;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d690>;40;22;302.1266570560005;2.681400000000001
CHEMBL319183;COc1ccc(/C=C(/C(N)=O)c2cc(OC)c(OC)c(OC)c2)cc1N;3019.95;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d770>;48;26;358.1528718040006;2.3291
CHEMBL324944;COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)nc1;3019.95;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d850>;41;22;301.13140808800057;3.286400000000002
CHEMBL4531067;COc1cc(S(=O)(=O)/C=C/c2cccc3[nH]ccc23)cc(OC)c1OC;3090.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937d930>;45;26;373.09839370800046;3.638300000000002
CHEMBL86736;COc1cc(/C=C\c2ccc(Br)cc2)cc(OC)c1OC;3090.3;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937da10>;38;21;348.03610650400043;4.645300000000004
CHEMBL380903;CCOC(=O)c1[nH]c2ccc(OC)cc2c1Sc1cccc(OC)c1;3100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937daf0>;44;25;357.1034790880005;4.5130000000000035
CHEMBL2313482;COc1cc(Sc2c(-c3ccc4[nH]ccc4c3)[nH]c3ccccc23)cc(OC)c1OC;3100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937dbd0>;53;31;430.13511356400056;6.493200000000005
CHEMBL5077952;C/C=C\CC(C/C=C\NC(=O)[C@@H](NC(=O)/C=C\C=C/C(C)=C/[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O;3100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937dcb0>;86;41;571.3257507800012;4.508000000000004
CHEMBL3325999;COc1ccc(S(=O)(=O)N2CCc3cccc(Nc4ccc(C#N)cc4)c32)cc1;3200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937dd90>;48;29;405.11471246800056;4.061880000000003
CHEMBL35529;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NCc1ccccc1[N+](=O)[O-])CC2;3200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937de70>;64;36;508.16680761600077;5.146800000000004
CHEMBL229561;COc1cc(Sc2c[nH]c3ccc(F)cc23)cc(OC)c1OC;3300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937df50>;39;23;333.0834925920004;4.484000000000003
CHEMBL229674;COc1ccc2[nH]c(C)c(Sc3cc(OC)c(OC)c(OC)c3)c2c1;3300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e030>;46;25;359.11912915200054;4.661920000000004
CHEMBL4116551;COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)c[nH]c12;3300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e110>;53;29;384.1950113880007;4.950020000000004
CHEMBL3604210;COc1ccc2c(c1)CCCN2c1cncc2ccccc12;3300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e1f0>;40;22;290.1419131960005;4.327700000000003
CHEMBL2369022;C=CC[C@@H](CC/C(C)=C/C=C/CC/C=C\[C@H](CSC)NC(C)=O)OC;3300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e2d0>;60;25;365.2388503600009;5.064300000000005
CHEMBL4474082;COc1cc(C(=O)c2cn(-c3ccc([N+](=O)[O-])cc3)cc2-c2ccccc2)cc(OC)c1OC;3300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e3b0>;56;34;458.14778642400057;5.309300000000005
CHEMBL49045;COc1cc2nc(/C=C/c3ccccc3)nc(O)c2cc1OC;3300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e490>;39;23;308.1160923720004;3.5230000000000024
CHEMBL2313800;COc1cc(Sc2c(C3=NCCO3)[nH]c3ccccc23)cc(OC)c1OC;3300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e570>;47;27;384.11437812000054;4.121700000000003
CHEMBL2313806;COc1cc(Sc2c(-c3ccccc3)[nH]c3ccccc23)cc(OC)c1OC;3300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e650>;49;28;391.12421453200056;6.011900000000005
CHEMBL2313817;COc1ccccc1-c1[nH]c2ccccc2c1Sc1cc(OC)c(OC)c(OC)c1;3300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e730>;53;30;421.1347792160006;6.020500000000005
CHEMBL10557;COc1ccc(CCc2cc(OC)c(OC)c(OC)c2)cc1O;3311.31;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e810>;45;23;318.1467238040006;3.2118000000000024
CHEMBL4278800;COc1ccc(CN(C(=O)CSc2nc3ccccc3o2)c2cc(OC)c(OC)c(OC)c2)cc1;3350.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e8f0>;61;35;494.15115755200065;5.187700000000005
CHEMBL312992;COc1cc(/C=C\c2ccc(N(C)C)cc2)cc(OC)c1OC;3388.44;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937e9d0>;46;23;313.16779359600065;3.948800000000003
CHEMBL3393091;COc1ccc(/C=C/C(=O)c2ccccc2-c2ccc(F)cc2)cc1B(O)O;3400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937eab0>;46;28;376.1282176760005;3.077200000000003
CHEMBL289240;COc1cc(CN[C@H]2CCc3cc(OC)c(OC)c(OC)c3-c3ccc(SC)c(=O)cc32)cc(OC)c1;3400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937eb90>;70;37;523.2028587760009;5.255800000000005
CHEMBL4851013;COc1cc(C(=O)N2CCc3cc(Br)ccc32)cc(OC)c1OC;3400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937ec70>;42;24;391.04192015600046;3.677800000000003
CHEMBL276625;COc1ccc(C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O;3400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937ed50>;41;23;318.1103382960005;2.657600000000001
CHEMBL381963;Fc1cnc(NCc2ccccn2)c(-c2nnc(Nc3ccc4c(c3)OCCO4)o2)c1;3400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937ee30>;48;31;420.1346166240004;3.792600000000002
CHEMBL2313804;COc1cc(C(=O)c2c(-c3ncco3)[nH]c3ccccc23)cc(OC)c1OC;3400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937ef10>;46;28;378.1215716760005;4.0797000000000025
CHEMBL285750;COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)c1cccc([N+](=O)[O-])c1)CC2;3400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937eff0>;63;37;522.1460721720007;4.787000000000004
CHEMBL2299098;COc1cc(CNc2ccc(C)c(O)c2)cc(OC)c1OC.Cl;3467.37;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f0d0>;45;23;339.1237358640006;3.7603200000000023
CHEMBL345556;COc1ccc(COc2cc(OC)c(OC)c(OC)c2)cc1O;3467.37;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f1b0>;43;23;320.1259883600006;3.0056000000000016
CHEMBL310038;COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c(-c3ccc(OC)c(O)c3)sc2c1;3500.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f290>;58;34;480.1242741080007;5.547900000000006
CHEMBL2331939;COc1ccc(OC)c(-c2noc(Nc3ccc4c(c3)OCCO4)n2)c1;3500.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f370>;43;26;355.1168206440005;3.268600000000001
CHEMBL2331938;COc1ccc(OC)c(-c2noc(Nc3ccc(C)c(F)c3)n2)c1;3500.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f450>;40;24;329.1175695920005;3.9449200000000024
CHEMBL2313791;COc1cc(C(=O)c2c(-n3ccnc3)[nH]c3ccccc23)cc(OC)c1OC;3500.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f530>;47;28;377.13755608800045;3.610400000000002
CHEMBL3597204;COc1ccc2[nH]c(-c3ccccc3)c(Cc3cc(OC)c(OC)c(OC)c3)c2c1;3500.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f610>;55;30;403.1783582800007;5.460100000000005
CHEMBL311636;COc1ccc(/C=C\c2cc(OC)cc(OC)c2)cc1;3500.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f6f0>;38;20;270.1255944360004;3.882800000000003
CHEMBL3409624;Cc1ccc(S(=O)(=O)N2C[C@H]3[C@H](OCc4ccccc4)c4ccccc4CN3C(=O)[C@@H]2C)cc1;3550.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f7d0>;62;34;476.17697837600076;4.056720000000004
CHEMBL3597188;COc1cc(C(=O)c2c(-c3ccccc3)[nH]c3cccc(Cl)c23)cc(OC)c1OC;3600.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f8b0>;50;30;421.10808580000054;5.745100000000003
CHEMBL3393092;CN(C)c1ccc(/C=C/C(=O)c2ccccc2-c2ccc(F)cc2)cc1;3600.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937f990>;46;26;345.15289248000056;5.454800000000004
CHEMBL2331954;COc1cccc(-c2noc(Nc3ccc(C)cc3)n2)c1OC;3600.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937fa70>;40;23;311.1269914040004;3.8058200000000015
CHEMBL2313818;COc1cccc(-c2[nH]c3ccccc3c2Sc2cc(OC)c(OC)c(OC)c2)c1;3600.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937fb50>;53;30;421.1347792160006;6.020500000000005
CHEMBL4751362;Cc1cc(NC2=NC(=O)/C(=C\c3c4ccccc4cc4ccccc34)S2)no1;3610.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937fc30>;43;28;385.0884977200004;5.371820000000003
CHEMBL441018;COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)[C@H](C)CNC2=O)cc1Cl;3700.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937fd10>;89;46;654.2707940160012;4.734000000000004
CHEMBL3325998;COc1ccc(S(=O)(=O)N2CCc3cccc(Nc4ccc([N+](=O)[O-])cc4)c32)cc1;3700.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937fdf0>;49;30;425.1045417080005;4.098400000000003
CHEMBL2313808;COc1cc(Cc2c(-c3ccccc3)[nH]c3ccccc23)cc(OC)c1OC;3700.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e937fed0>;51;28;373.1677935960006;5.451500000000005
CHEMBL4440595;COc1cc(C(=O)c2cn(-c3ccc(N)cc3)cc2-c2cccc([N+](=O)[O-])c2)cc(OC)c1OC;3800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380040>;58;35;473.15868545600057;4.891500000000004
CHEMBL223988;COc1ccc(CCN2C=CC=C3C2=Nc2ccccc2S(=O)(=O)N3C)cc1;3800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380120>;49;28;395.13036253200056;3.3152000000000017
CHEMBL203704;CS(=O)(=O)Nc1ccc(CNc2ncccc2-c2nnc(Nc3ccc4c(c3)OCO4)o2)cc1;3800.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380200>;54;34;480.12158874000056;3.5875000000000012
CHEMBL4287348;COC(=O)c1ccc2c(c1)NC(=O)CN2C(=O)c1cc(OC)c(OC)c(OC)c1;3970.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93802e0>;49;29;400.1270509800005;2.0978999999999997
CHEMBL3629555;COc1ccc(/C=C/C(=O)/C=C/c2ccc(OCc3cn(CCN4C(=O)C(=O)c5ccccc54)nn3)c(OC)c2)cc1OC;3970.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93803c0>;74;44;594.2114493000009;4.408100000000003
CHEMBL102557;COc1ccc(/C=C(/C=O)c2cc(OC)c(OC)c(OC)c2)cc1;3981.07;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93804a0>;44;24;328.13107374000055;3.4605000000000024
CHEMBL103333;COc1cc(/C=C\c2ccc(C)c(N)c2)cc(OC)c1OC;3981.07;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380580>;43;22;299.1521435320006;3.7734200000000016
CHEMBL48397;CC(=O)Oc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1;4000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380660>;37;23;306.10044230800037;3.4311000000000016
CHEMBL3393095;COc1ccc(/C=C/C(=O)c2ccccc2-c2cccc(F)c2)cc1;4000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380740>;42;25;332.1212580040005;5.397400000000004
CHEMBL61573;COc1cc2c(c(O)c1O)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2;4000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380820>;48;27;387.1140437720006;2.978900000000001
CHEMBL291722;COc1cc2c(c(O)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2;4000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380900>;51;28;401.1296938360006;3.281900000000001
CHEMBL3597196;COc1cc(Cc2c(-c3ccccc3)[nH]c3ccc(Br)cc23)cc(OC)c1OC;4000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93809e0>;51;29;451.0783056640006;6.214000000000004
CHEMBL301851;COc1c(O)c(O)cc2c1-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2;4000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380ac0>;48;27;387.1140437720006;2.978900000000001
CHEMBL2313481;COc1cc(Sc2c(-c3ccc4ncccc4c3)[nH]c3ccccc23)cc(OC)c1OC;4000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380ba0>;54;32;442.13511356400056;6.560100000000006
CHEMBL213261;Cc1cn(-c2csc(Nc3ccc(Br)cc3)n2)c(C)n1;4000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380c80>;33;20;348.0044295160004;4.451740000000002
CHEMBL61572;COc1ccc([C@@H]2OCO[C@H]2c2cc(OC)c(OC)c(OC)c2)cc1O;4000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380d60>;48;26;362.1365530440006;3.2133000000000025
CHEMBL2313459;COc1cc(C(=O)c2c(C3CCCC3)[nH]c3ccccc23)cc(OC)c1OC;4000.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380e40>;53;28;379.1783582800007;5.082300000000005
CHEMBL5189736;CCCCc1ccc2nc(NC(=O)OC(C)C)[nH]c2c1;4040.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9380f20>;41;20;275.16337691200056;3.862400000000002
CHEMBL5191492;COc1ccc(CNC(=O)c2cc(F)ccc2N2CCOCC2)cc1/C=C/C(=O)NO;4060.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381000>;55;31;429.1699990880006;2.1195
CHEMBL2313466;COc1ccc(-c2[nH]c3ccccc3c2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1;4100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93810e0>;54;31;417.1576228360006;5.100300000000004
CHEMBL327414;COc1ccc2c(-c3cc(OC)c(OC)c(OC)c3)c(-c3ccc(OC)c(O)c3)[nH]c2c1;4100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93811c0>;57;32;435.1681875200007;5.250500000000005
CHEMBL390091;COc1ccc2[nH]cc(Sc3cc(OC)c(OC)c(OC)c3)c2c1;4100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93812a0>;43;24;345.1034790880005;4.353500000000003
CHEMBL221628;COc1cc(-c2nncn2-c2ccc(N(C)C)cc2)cc(OC)c1OC;4100.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381380>;48;26;354.1691905640006;3.0261000000000013
CHEMBL3355856;COc1ccc(/C=C/C(=O)c2cc3c(cc2OC)SCO3)cc1;4150.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381460>;39;23;328.07692999200043;4.041900000000003
CHEMBL372987;COC(=O)c1[nH]c2ccc(Cl)cc2c1Sc1ccccc1OC;4200.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381540>;37;23;347.03829198800037;4.767700000000003
CHEMBL1242958;COc1cc(C(=O)c2ccc(-c3csc(N)n3)cc2-n2cncn2)cc(OC)c1OC;4290.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381620>;50;31;437.1157750880006;3.229800000000002
CHEMBL1760846;CCn1c2ccncc2c2cc(C(=O)c3ccc(S(C)(=O)=O)cc3)ccc21;4300.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381700>;45;27;378.10381343600045;3.8439000000000023
CHEMBL313011;CCOC(=O)c1[nH]c2ccccc2c1S(=O)(=O)c1ccccc1;4400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93817e0>;38;23;329.07217896000043;3.1774000000000022
CHEMBL5184981;CCCCc1ccc2nc(NC(=O)C3CCOCC3)[nH]c2c1;4400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93818c0>;45;22;301.1790269760006;3.2706000000000017
CHEMBL3597199;COc1cc(Cc2c(-c3ccccc3)[nH]c3ccc(Cl)cc23)cc(OC)c1OC;4400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e93819a0>;51;29;407.12882124400056;6.104900000000004
CHEMBL313989;CCOC(=O)c1[nH]c2ccccc2c1Sc1ccccc1;4400.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381a80>;36;21;297.0823497200004;4.495800000000004
CHEMBL5178230;C=CCOC(=O)Nc1nc2ccc(CCCC)cc2[nH]1;4410.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381b60>;39;20;273.1477268480005;3.6400000000000023
CHEMBL3600929;O=C1c2cc(Cl)ccc2SC2c3[nH]c4ccc(O)cc4c3CCN12;4500.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381c40>;37;24;356.0386263360004;4.3297000000000025
CHEMBL2313803;COc1cc(Sc2c(-c3ncco3)[nH]c3ccccc23)cc(OC)c1OC;4500.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381d20>;45;27;382.0987280560005;4.999900000000004
CHEMBL380871;COC(=O)c1[nH]c2ccc([N+](=O)[O-])cc2c1Sc1cc(OC)c(OC)c(OC)c1;4500.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381e00>;47;29;418.0834719160004;4.0397000000000025
CHEMBL478140;COc1cc([C@H]2C[C@H]2/C=C/c2ccccc2)cc(OC)c1OC;4500.0;intermediate;<rdkit.Chem.rdchem.Mol object at 0x7f54e9381ee0>;45;23;310.1568945640006;4.529300000000004
